Index1,Index2,User1,User2,Tweet1,Tweet2
36518,36753,Anthon54393398,alzalo, fernando_atria renatogaring ajajajaja peron , fernando_atria renatogaring nadie te cree pelmazo 
36518,36632,Anthon54393398,Leonard34519081, fernando_atria renatogaring ajajajaja peron , fernando_atria renatogaring nadie te cree vejete
36518,37284,Anthon54393398,jasmin_mella, fernando_atria renatogaring ajajajaja peron , katherinecorvb fernando_atria renatogaring 
36518,36519,Anthon54393398,LermandaMaria, fernando_atria renatogaring ajajajaja peron , fernando_atria renatogaring cuiden la cc weon 
36518,36520,Anthon54393398,jaimitovasco, fernando_atria renatogaring ajajajaja peron , fernando_atria renatogaring eres un boludo 
36518,36522,Anthon54393398,EternaVeranista, fernando_atria renatogaring ajajajaja peron , fernando_atria renatogaring no te creemos nada
36518,36684,Anthon54393398,Jani_Esp, fernando_atria renatogaring ajajajaja peron , fernando_atria renatogaring nadie le cree seor 
36518,36577,Anthon54393398,InzunzaVctor, fernando_atria renatogaring ajajajaja peron , fernando_atria renatogaring nadie te cree ctmre
36518,36846,Anthon54393398,paula_jaras, fernando_atria renatogaring ajajajaja peron , fernando_atria renatogaring claro y todos te creemos
36518,36850,Anthon54393398,pabllanq, fernando_atria renatogaring ajajajaja peron , fernando_atria renatogaring no te creo nada rechazo
36520,37058,jaimitovasco,asf_jano, fernando_atria renatogaring eres un boludo , fernando_atria renatogaring eres un mentiroso repulsivo 
36520,36630,jaimitovasco,bowie2127, fernando_atria renatogaring eres un boludo , fernando_atria renatogaring eres un cnico hdp 
36522,36753,EternaVeranista,alzalo, fernando_atria renatogaring no te creemos nada, fernando_atria renatogaring nadie te cree pelmazo 
36522,36632,EternaVeranista,Leonard34519081, fernando_atria renatogaring no te creemos nada, fernando_atria renatogaring nadie te cree vejete
36522,37284,EternaVeranista,jasmin_mella, fernando_atria renatogaring no te creemos nada, katherinecorvb fernando_atria renatogaring 
36522,36684,EternaVeranista,Jani_Esp, fernando_atria renatogaring no te creemos nada, fernando_atria renatogaring nadie le cree seor 
36522,36577,EternaVeranista,InzunzaVctor, fernando_atria renatogaring no te creemos nada, fernando_atria renatogaring nadie te cree ctmre
36522,36846,EternaVeranista,paula_jaras, fernando_atria renatogaring no te creemos nada, fernando_atria renatogaring claro y todos te creemos
36522,36850,EternaVeranista,pabllanq, fernando_atria renatogaring no te creemos nada, fernando_atria renatogaring no te creo nada rechazo
36569,37216,RominaSalomon13,MackennaPerez, berfontaine dmatamala latercera deja de mentir, berfontaine dmatamala latercera deja de mentir mentiroso 
36569,36735,RominaSalomon13,SiLoreto, berfontaine dmatamala latercera deja de mentir, berfontaine dmatamala latercera deje de mentir 
36570,38400,mcsdc53,Maucho68869902, berfontaine dmatamala latercera nadie te cree , berfontaine dmatamala latercera matamala miente es intelectualmente deshonesto
36570,36839,mcsdc53,jorgitoelduro1, berfontaine dmatamala latercera nadie te cree , berfontaine dmatamala latercera por qu temblas 
36577,37284,InzunzaVctor,jasmin_mella, fernando_atria renatogaring nadie te cree ctmre, katherinecorvb fernando_atria renatogaring 
36577,36684,InzunzaVctor,Jani_Esp, fernando_atria renatogaring nadie te cree ctmre, fernando_atria renatogaring nadie le cree seor 
36577,36846,InzunzaVctor,paula_jaras, fernando_atria renatogaring nadie te cree ctmre, fernando_atria renatogaring claro y todos te creemos
36577,36753,InzunzaVctor,alzalo, fernando_atria renatogaring nadie te cree ctmre, fernando_atria renatogaring nadie te cree pelmazo 
36577,36850,InzunzaVctor,pabllanq, fernando_atria renatogaring nadie te cree ctmre, fernando_atria renatogaring no te creo nada rechazo
36577,36632,InzunzaVctor,Leonard34519081, fernando_atria renatogaring nadie te cree ctmre, fernando_atria renatogaring nadie te cree vejete
36581,40198,uronsama,azafir1974, fherrerasoto renatogaring lord y ud , fherrerasoto renatogaring lord atria 
36630,37058,bowie2127,asf_jano, fernando_atria renatogaring eres un cnico hdp , fernando_atria renatogaring eres un mentiroso repulsivo 
36632,37284,Leonard34519081,jasmin_mella, fernando_atria renatogaring nadie te cree vejete, katherinecorvb fernando_atria renatogaring 
36632,36684,Leonard34519081,Jani_Esp, fernando_atria renatogaring nadie te cree vejete, fernando_atria renatogaring nadie le cree seor 
36632,36846,Leonard34519081,paula_jaras, fernando_atria renatogaring nadie te cree vejete, fernando_atria renatogaring claro y todos te creemos
36632,36753,Leonard34519081,alzalo, fernando_atria renatogaring nadie te cree vejete, fernando_atria renatogaring nadie te cree pelmazo 
36632,36850,Leonard34519081,pabllanq, fernando_atria renatogaring nadie te cree vejete, fernando_atria renatogaring no te creo nada rechazo
36684,36753,Jani_Esp,alzalo, fernando_atria renatogaring nadie le cree seor , fernando_atria renatogaring nadie te cree pelmazo 
36684,37284,Jani_Esp,jasmin_mella, fernando_atria renatogaring nadie le cree seor , katherinecorvb fernando_atria renatogaring 
36684,36846,Jani_Esp,paula_jaras, fernando_atria renatogaring nadie le cree seor , fernando_atria renatogaring claro y todos te creemos
36684,36850,Jani_Esp,pabllanq, fernando_atria renatogaring nadie le cree seor , fernando_atria renatogaring no te creo nada rechazo
36738,37392,Rororrox,Justenif, berfontaine meganoticiascl labeasanchez mitmano, berfontaine meganoticiascl labeasanchez mintiendo sobre la cc
36738,36739,Rororrox,RosariodeFerna1, berfontaine meganoticiascl labeasanchez mitmano, berfontaine meganoticiascl labeasanchez perfecto 
36753,37284,alzalo,jasmin_mella, fernando_atria renatogaring nadie te cree pelmazo , katherinecorvb fernando_atria renatogaring 
36753,37173,alzalo,caralcamta, fernando_atria renatogaring nadie te cree pelmazo , fernando_atria renatogaring pelao chanta nadie te cree
36753,37227,alzalo,Badtoys, fernando_atria renatogaring nadie te cree pelmazo , fernando_atria renatogaring nadie te cree comunistaculiao
36753,36846,alzalo,paula_jaras, fernando_atria renatogaring nadie te cree pelmazo , fernando_atria renatogaring claro y todos te creemos
36753,36850,alzalo,pabllanq, fernando_atria renatogaring nadie te cree pelmazo , fernando_atria renatogaring no te creo nada rechazo
36839,38400,jorgitoelduro1,Maucho68869902, berfontaine dmatamala latercera por qu temblas , berfontaine dmatamala latercera matamala miente es intelectualmente deshonesto
36846,37284,paula_jaras,jasmin_mella, fernando_atria renatogaring claro y todos te creemos, katherinecorvb fernando_atria renatogaring 
36846,36850,paula_jaras,pabllanq, fernando_atria renatogaring claro y todos te creemos, fernando_atria renatogaring no te creo nada rechazo
36850,37284,pabllanq,jasmin_mella, fernando_atria renatogaring no te creo nada rechazo, katherinecorvb fernando_atria renatogaring 
36853,38861,UnPerrit0,carmela1129, fernando_atria renatogaring qu culpa tienes t , fernando_atria renatogaring chiva hedionda a la culpa sigue la disculpa
36853,37402,UnPerrit0,Benn_BoukenDa, fernando_atria renatogaring qu culpa tienes t , fernando_atria renatogaring mnimo las disculpas pelao culiao
36945,37762,Yeru_Baal,MIPATRIA44, fernando_atria renatogaring el que explica se complica, fernando_atria renatogaring el que se explica se complica
36945,37583,Yeru_Baal,HansilloSenn, fernando_atria renatogaring el que explica se complica, fernando_atria renatogaring el que explica se complica payaso 
36961,39746,felipe_s04,urra_marialuisa, stockdisponible mdaza_abogado viax freddy_stock , stockdisponible mdaza_abogado viax freddy_stock me encantan ustedes y el programa saludos desde valpo 
37173,37227,caralcamta,Badtoys, fernando_atria renatogaring pelao chanta nadie te cree, fernando_atria renatogaring nadie te cree comunistaculiao
37201,37480,IkramChilenial,alejand06855420, francopodo alondracvidal migranteschile coordinadora8m x2, alondracvidal migranteschile coordinadora8m quierete un poquito
37201,38734,IkramChilenial,e_constituyente, francopodo alondracvidal migranteschile coordinadora8m x2, pudu_28 alondracvidal migranteschile coordinadora8m la migracin no es un derecho 
37237,38597,MartinIparragu5,Claudionm98, patriciapolitz fchahin axelcallis sebastian_gray vieja ql, patriciapolitz fchahin axelcallis sebastian_gray ni ahi con lamecapitalistas
37237,38471,MartinIparragu5,Francis56029734, patriciapolitz fchahin axelcallis sebastian_gray vieja ql, robertomenz patriciapolitz fchahin axelcallis sebastian_gray el el pitoniso 
37237,38120,MartinIparragu5,YsYeya, patriciapolitz fchahin axelcallis sebastian_gray vieja ql, patriciapolitz fchahin axelcallis sebastian_gray seora est drogada 
37237,38537,MartinIparragu5,Ricardo_Apruebo, patriciapolitz fchahin axelcallis sebastian_gray vieja ql, patriciapolitz fchahin axelcallis sebastian_gray no diga chahin diga fachin 
37237,39474,MartinIparragu5,ChaimweitzAray, patriciapolitz fchahin axelcallis sebastian_gray vieja ql, patriciapolitz rod_naranjo fchahin axelcallis sebastian_gray el indecente chahn 
37237,39646,MartinIparragu5,MckGarces2, patriciapolitz fchahin axelcallis sebastian_gray vieja ql, fchahin patriciapolitz axelcallis sebastian_gray 
37402,38861,Benn_BoukenDa,carmela1129, fernando_atria renatogaring mnimo las disculpas pelao culiao, fernando_atria renatogaring chiva hedionda a la culpa sigue la disculpa
37480,38734,alejand06855420,e_constituyente, alondracvidal migranteschile coordinadora8m quierete un poquito, pudu_28 alondracvidal migranteschile coordinadora8m la migracin no es un derecho 
37488,38025,simonni17,LuisCarrizoI, joignantalfredo fernando_atria no es una tontera es violencia , joignantalfredo fernando_atria no es una tontera es violencia y amenaza 
37516,37704,edutapiaj,ladobskur, fchahin patriciapolitz axelcallis sebastian_gray bien fchahin, fulloag patriciapolitz fchahin axelcallis sebastian_gray falacia
37516,39646,edutapiaj,MckGarces2, fchahin patriciapolitz axelcallis sebastian_gray bien fchahin, fchahin patriciapolitz axelcallis sebastian_gray 
37583,37762,HansilloSenn,MIPATRIA44, fernando_atria renatogaring el que explica se complica payaso , fernando_atria renatogaring el que se explica se complica
37632,37633,Orellana21Marce,HodgsonJorge, berfontaine dmatamala latercera respectado , berfontaine dmatamala latercera he respectado que mierda es eso
37671,38489,MJLunaB,candace_rusty, directorayzma burgosraimundo patriciosainzr patriciapolitz enviar, directorayzma burgosraimundo patriciosainzr patriciapolitz mandamelo pero ahora
37704,39646,ladobskur,MckGarces2, fulloag patriciapolitz fchahin axelcallis sebastian_gray falacia, fchahin patriciapolitz axelcallis sebastian_gray 
37761,38646,nrkotwt,BlackPa70807827, fernando_atria renatogaring claro claro me enter por la prensa , fernando_atria renatogaring yo no saba me enter por la prensa tpico 
37792,38591,annysotto1,valealeja, vmvillalobos felipekast marisol27525564 fernando_atria jajajaja ja, fitoolfo felipekast fernando_atria hija de no trabaja como constituyente 
37844,38656,silv_mujica,MGXse, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ fuerza, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ rechazodesalida2022
37844,38657,silv_mujica,CarPortalesCif, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ fuerza, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ o su desarticulacion
37844,39108,silv_mujica,ignacionunes, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ fuerza, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ redistribuir 
37844,38119,silv_mujica,R_ALID, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ fuerza, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ loca d 
37844,38536,silv_mujica,branemark1, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ fuerza, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ no te compro nada 
37844,39416,silv_mujica,Ranita613, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ fuerza, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ chanta zurda 
37844,37845,silv_mujica,MariapazNez1, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ fuerza, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ payasa
37844,38870,silv_mujica,QuirozChile, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ fuerza, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ bien penca la propuesta 
37844,38008,silv_mujica,JosAnto67759035, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ fuerza, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ mentirosa
37844,38714,silv_mujica,FernandoLledo2, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ fuerza, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ seora senil y zurda
37844,39132,silv_mujica,RosariodeFerna1, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ fuerza, deltajey patriciapolitz convencioncl noneutrales rkatrileo rmontero_ eso estn haciendo 
37844,38239,silv_mujica,pembry1969, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ fuerza, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ nefasta zurda
37845,38656,MariapazNez1,MGXse, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ payasa, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ rechazodesalida2022
37845,38657,MariapazNez1,CarPortalesCif, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ payasa, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ o su desarticulacion
37845,39108,MariapazNez1,ignacionunes, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ payasa, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ redistribuir 
37845,38119,MariapazNez1,R_ALID, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ payasa, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ loca d 
37845,38008,MariapazNez1,JosAnto67759035, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ payasa, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ mentirosa
37845,38871,MariapazNez1,Torombolo_cl, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ payasa, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ ud chal simplemente 
37845,39416,MariapazNez1,Ranita613, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ payasa, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ chanta zurda 
37845,38714,MariapazNez1,FernandoLledo2, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ payasa, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ seora senil y zurda
37845,39132,MariapazNez1,RosariodeFerna1, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ payasa, deltajey patriciapolitz convencioncl noneutrales rkatrileo rmontero_ eso estn haciendo 
37845,38239,MariapazNez1,pembry1969, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ payasa, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ nefasta zurda
37877,38394,PatriotaPatito,Chaguita16, ronaldkiller005 ignacioachurra patricioachurra convencioncl jajajaja, ronaldkiller005 ignacioachurra patricioachurra convencioncl etiquetarlo al sw
37943,40232,hrng777,MaraAraneda2, patriciapolitz fchahin axelcallis sebastian_gray rechazoelmamarracho, patriciapolitz fchahin axelcallis sebastian_gray un mamarracho de proporciones rechazocrece rechazoelmamarracho
38008,38656,JosAnto67759035,MGXse, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ mentirosa, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ rechazodesalida2022
38008,38657,JosAnto67759035,CarPortalesCif, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ mentirosa, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ o su desarticulacion
38008,39108,JosAnto67759035,ignacionunes, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ mentirosa, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ redistribuir 
38008,38119,JosAnto67759035,R_ALID, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ mentirosa, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ loca d 
38008,38536,JosAnto67759035,branemark1, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ mentirosa, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ no te compro nada 
38008,38870,JosAnto67759035,QuirozChile, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ mentirosa, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ bien penca la propuesta 
38049,42427,magaly93515879,pschaulsohn, berfontaine nada claro , berfontaine ya
38119,38656,R_ALID,MGXse, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ loca d , patriciapolitz convencioncl noneutrales rkatrileo rmontero_ rechazodesalida2022
38119,38657,R_ALID,CarPortalesCif, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ loca d , patriciapolitz convencioncl noneutrales rkatrileo rmontero_ o su desarticulacion
38119,38870,R_ALID,QuirozChile, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ loca d , patriciapolitz convencioncl noneutrales rkatrileo rmontero_ bien penca la propuesta 
38119,38714,R_ALID,FernandoLledo2, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ loca d , patriciapolitz convencioncl noneutrales rkatrileo rmontero_ seora senil y zurda
38239,38656,pembry1969,MGXse, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ nefasta zurda, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ rechazodesalida2022
38239,38657,pembry1969,CarPortalesCif, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ nefasta zurda, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ o su desarticulacion
38239,39108,pembry1969,ignacionunes, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ nefasta zurda, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ redistribuir 
38239,39416,pembry1969,Ranita613, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ nefasta zurda, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ chanta zurda 
38239,38714,pembry1969,FernandoLledo2, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ nefasta zurda, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ seora senil y zurda
38239,39132,pembry1969,RosariodeFerna1, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ nefasta zurda, deltajey patriciapolitz convencioncl noneutrales rkatrileo rmontero_ eso estn haciendo 
38471,38597,Francis56029734,Claudionm98, robertomenz patriciapolitz fchahin axelcallis sebastian_gray el el pitoniso , patriciapolitz fchahin axelcallis sebastian_gray ni ahi con lamecapitalistas
38471,38537,Francis56029734,Ricardo_Apruebo, robertomenz patriciapolitz fchahin axelcallis sebastian_gray el el pitoniso , patriciapolitz fchahin axelcallis sebastian_gray no diga chahin diga fachin 
38471,39474,Francis56029734,ChaimweitzAray, robertomenz patriciapolitz fchahin axelcallis sebastian_gray el el pitoniso , patriciapolitz rod_naranjo fchahin axelcallis sebastian_gray el indecente chahn 
38537,38597,Ricardo_Apruebo,Claudionm98, patriciapolitz fchahin axelcallis sebastian_gray no diga chahin diga fachin , patriciapolitz fchahin axelcallis sebastian_gray ni ahi con lamecapitalistas
38537,39474,Ricardo_Apruebo,ChaimweitzAray, patriciapolitz fchahin axelcallis sebastian_gray no diga chahin diga fachin , patriciapolitz rod_naranjo fchahin axelcallis sebastian_gray el indecente chahn 
38597,39474,Claudionm98,ChaimweitzAray, patriciapolitz fchahin axelcallis sebastian_gray ni ahi con lamecapitalistas, patriciapolitz rod_naranjo fchahin axelcallis sebastian_gray el indecente chahn 
38648,39407,PazCarolin,Ljumberg, gepetto1584 rcanario74 mister_wolf_0 berfontaine labeasanchez claro revisa bien, gepetto1584 rcanario74 mister_wolf_0 berfontaine labeasanchez boriclover promedio tan tontitos
38656,38657,MGXse,CarPortalesCif, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ rechazodesalida2022, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ o su desarticulacion
38656,39416,MGXse,Ranita613, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ rechazodesalida2022, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ chanta zurda 
38656,38870,MGXse,QuirozChile, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ rechazodesalida2022, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ bien penca la propuesta 
38656,38714,MGXse,FernandoLledo2, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ rechazodesalida2022, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ seora senil y zurda
38656,39132,MGXse,RosariodeFerna1, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ rechazodesalida2022, deltajey patriciapolitz convencioncl noneutrales rkatrileo rmontero_ eso estn haciendo 
38657,39416,CarPortalesCif,Ranita613, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ o su desarticulacion, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ chanta zurda 
38657,38870,CarPortalesCif,QuirozChile, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ o su desarticulacion, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ bien penca la propuesta 
38657,38714,CarPortalesCif,FernandoLledo2, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ o su desarticulacion, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ seora senil y zurda
38657,39132,CarPortalesCif,RosariodeFerna1, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ o su desarticulacion, deltajey patriciapolitz convencioncl noneutrales rkatrileo rmontero_ eso estn haciendo 
38714,39416,FernandoLledo2,Ranita613, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ seora senil y zurda, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ chanta zurda 
38714,39132,FernandoLledo2,RosariodeFerna1, patriciapolitz convencioncl noneutrales rkatrileo rmontero_ seora senil y zurda, deltajey patriciapolitz convencioncl noneutrales rkatrileo rmontero_ eso estn haciendo 
38734,39801,e_constituyente,RoroSepulveda79, pudu_28 alondracvidal migranteschile coordinadora8m la migracin no es un derecho , gato_linkelo carito_mr alondracvidal migranteschile coordinadora8m tienes un no deberias quejarte 
39132,39416,RosariodeFerna1,Ranita613, deltajey patriciapolitz convencioncl noneutrales rkatrileo rmontero_ eso estn haciendo , patriciapolitz convencioncl noneutrales rkatrileo rmontero_ chanta zurda 
41151,41170,mmargots,esterc1969,grande tere,grande tere 
41198,41330,amdv77,Fran20983381,votar rechazo ,votar rechazo
41214,41391,ErikaSa75358267,zanita22,enfermo,enfermo 
41568,45184,Academica2021,ipardom,no a fernando_atria qu cobarda harvey, fernando_atria jaime atria fernando guzmn
41568,45756,Academica2021,javierrecabarr5,no a fernando_atria qu cobarda harvey, fernando_atria maximo
41569,45016,Carolin11450107,marcelopda4131, apruebo4deseptiembre apruebonuevaconstitucion, janismeneses_d6 aguante janis apruebonuevaconstitucion apruebo4deseptiembre 
41569,41770,Carolin11450107,wickerman5120, apruebo4deseptiembre apruebonuevaconstitucion, apruebo4deseptiembre apruebodesalida nuevaconstitucion
41569,41587,Carolin11450107,Dani_Pradenas, apruebo4deseptiembre apruebonuevaconstitucion, yoapruebo nuevaconstitucion apruebo4deseptiembre
41578,41588,Sandra20718154,666Merrick, rechazocrece rechazoel4deseptiembre rechazoladestrucciondechile rechazopopular rechazopopular, rechazocrece rechazoel4deseptiembre rechazoladestrucciondechile
41578,41725,Sandra20718154,isabel77, rechazocrece rechazoel4deseptiembre rechazoladestrucciondechile rechazopopular rechazopopular, rechazoladestrucciondechile rechazosalvachile rechazoel4deseptiembre
41587,41764,Dani_Pradenas,SimonneMarin, yoapruebo nuevaconstitucion apruebo4deseptiembre,este 4 de septiembre yo apruebo apruebo4deseptiembre nuevaconstitucion
41588,41725,666Merrick,isabel77, rechazocrece rechazoel4deseptiembre rechazoladestrucciondechile, rechazoladestrucciondechile rechazosalvachile rechazoel4deseptiembre
41604,41744,violher2,juanicosas, rechazoladestrucciondechile rechazoelmamarrachocomunista, rechazoelmamarrachocomunista rechazoladestrucciondechile
41604,41730,violher2,LeonorVarAl, rechazoladestrucciondechile rechazoelmamarrachocomunista, rechazo rechazoladestrucciondechile rechazoelmamarrachocomunista rechazoel4deseptiembre
41604,41655,violher2,Xisepcort, rechazoladestrucciondechile rechazoelmamarrachocomunista,grande tere rechazoladestrucciondechile rechazoelmamarrachocomunista
41648,41777,MariaMiral12,AnGeLa72022, rechazoladestrucciondechile, rechazoladestrucciondechile tere_marinovic
41655,41744,Xisepcort,juanicosas,grande tere rechazoladestrucciondechile rechazoelmamarrachocomunista, rechazoelmamarrachocomunista rechazoladestrucciondechile
41659,41669,Efrain188954,ChileLindoLind2, rechazoel4deseptiembre, rechazo4deseptiembre
41730,41744,LeonorVarAl,juanicosas, rechazo rechazoladestrucciondechile rechazoelmamarrachocomunista rechazoel4deseptiembre, rechazoelmamarrachocomunista rechazoladestrucciondechile
41750,44792,RichardM_1984,malitamalosa, rechazosalvachile rechazoel4deseptiembre rechazoelmamarrachocomunista ridiculos baradit, jaime_bassa rechazosalvachile rechazoganael4deseptiembre rechazoelmamarrachocomunista
41901,42372,Crishonline,ManuelG58431164, cisesoj berfontaine gabrielboric , berfontaine gabrielboric no 
41954,43206,ElIngenieroInv1,PabloMa80275984, anag49269560 shacataplam tere_marinovic laredtv jajajajajajajajajajaja , anag49269560 shacataplam tere_marinovic laredtv desinformar eh ir a calentar el asiento
41977,42265,PLR_positivo,gon2869, jabecerrar janet90476632 lafundacionsol berfontaine , 02jfarr janet90476632 lafundacionsol berfontaine 
42158,43111,donensho1527,munos1977, ruggero_cozzi gabrielboric , ruggero_cozzi gabrielboric aweonaoooo
42225,43251,quiltrostepario,adiaztwr, aarojasv tere_marinovic , aarojasv tere_marinovic cri cri cri cri 
42306,42338,aldo_pastorini,LIMAROMA, baradit jajajajajajaja, baradit jajajajaja 
42306,42322,aldo_pastorini,moyseth6, baradit jajajajajajaja, baradit jajajajaj
42322,42338,moyseth6,LIMAROMA, baradit jajajajaj, baradit jajajajaja 
42339,45294,DrMemo_GZ,nancymga, baradit apruebo4deseptiembre, baradit por eso apruebo4deseptiembre
42360,42362,elmatia62215376,Tito71305844, rkatrileo fpairican cuando te vas , rkatrileo fpairican 
42413,42427,fachaDel2000,pschaulsohn, berfontaine rechazo , berfontaine ya
42511,42517,montoglio,pamelche, hernanlarrain oye pero , hernanlarrain oye pero jajajajaja
42623,42648,CAYM44482671,waldoherreraher, tere_marinovic laredtv cri cri , tere_marinovic laredtv cricricricricricricricricricricricricricricricri 
42915,44128,sjimenez44,VictorF40868938, mcubillossigall gabrielboric shiiiiii, mcubillossigall gabrielboric fome
42917,42922,AniCaro28,McMombiela, mcubillossigall gabrielboric la audacia , mcubillossigall gabrielboric la audacia oye 
42917,44189,AniCaro28,HondaCesar, mcubillossigall gabrielboric la audacia , mcubillossigall gabrielboric la adoroooo 
42918,44128,barbaritapinky,VictorF40868938, mcubillossigall gabrielboric ridicula , mcubillossigall gabrielboric fome
42918,43335,barbaritapinky,Bolrag, mcubillossigall gabrielboric ridicula , adrianeduardo felipescu mcubillossigall gabrielboric pero weon 
42918,42921,barbaritapinky,nikolaos_rm, mcubillossigall gabrielboric ridicula , mcubillossigall gabrielboric shilenshio marshela
42918,43438,barbaritapinky,eduardocaceresm, mcubillossigall gabrielboric ridicula , felipescu mcubillossigall gabrielboric 
42918,44189,barbaritapinky,HondaCesar, mcubillossigall gabrielboric ridicula , mcubillossigall gabrielboric la adoroooo 
42921,43335,nikolaos_rm,Bolrag, mcubillossigall gabrielboric shilenshio marshela, adrianeduardo felipescu mcubillossigall gabrielboric pero weon 
42921,43438,nikolaos_rm,eduardocaceresm, mcubillossigall gabrielboric shilenshio marshela, felipescu mcubillossigall gabrielboric 
42921,44115,nikolaos_rm,dalenando, mcubillossigall gabrielboric shilenshio marshela, mcubillossigall gabrielboric marcela cllate un rato 
42921,43000,nikolaos_rm,romanapaz_j, mcubillossigall gabrielboric shilenshio marshela, marylen61 mcubillossigall gabrielboric 
42921,44189,nikolaos_rm,HondaCesar, mcubillossigall gabrielboric shilenshio marshela, mcubillossigall gabrielboric la adoroooo 
42921,44190,nikolaos_rm,JPMM56018856, mcubillossigall gabrielboric shilenshio marshela, mcubillossigall gabrielboric la marshela jajaja
